,Date,DF type,Lambda,Mu,Delta,MeanSpread,Volatility,SimSpread,SimVolatility
57,26/10,tempo_segno.csv,0.004104331675089536,0.10175304996022125,0.14361406253088282,44.240255591054314,0.0002713367020121045,117.4732025,0.0006922275146369936
58,28/10,tempo_segno.csv,0.005481568941071451,0.11981999232115008,0.18172728711793423,37.21204224386231,0.0005955275282969811,109.4605325,0.0008616775692312957
59,29/10,tempo_segno.csv,0.004541967024568663,0.14132874919575075,0.1623084886346355,43.61042793900639,0.0005042325814823393,123.214315,0.0006613144504245954
60,1/10,tempo_segno_prezzo.csv,0.005511059099011012,0.05171174432642787,0.16531817064639207,38.0429172510519,0.0005495917962980548,84.92614,0.0006540376639800153
61,4/10,tempo_segno_prezzo.csv,0.0050818425697447865,0.056149708946670276,0.17238450596291754,47.15006483555346,0.0006941882899169536,92.297985,0.0004224051195150696
62,5/10,tempo_segno_prezzo.csv,0.0034185685564546,0.05944809124084955,0.18775503260412973,71.28600777753319,0.0005835581507425148,148.62626,0.0010824914375812528
63,6/10,tempo_segno_prezzo.csv,0.0016976385276729594,0.056401826192285585,0.18115691551136787,151.2275723703067,0.0017515062199032442,296.8861175,0.005187585819169939
64,7/10,tempo_segno_prezzo.csv,0.0021150369572320656,0.06680413294779983,0.15599155073714133,126.51283388377078,0.0010036489581852542,206.4968075,0.0018299683844824818
65,8/10,tempo_segno_prezzo.csv,0.0024854604516042116,0.06966373627115897,0.15512255453277302,93.74254495788753,0.0009645043313751549,181.3995225,0.002031082195388389
66,11/10,tempo_segno_prezzo.csv,0.0034896767985257344,0.08174100323057273,0.1868064796343489,71.08870281010502,0.0005037612731891741,156.6193575,0.0016257107838247484
67,12/10,tempo_segno_prezzo.csv,0.005479705863780473,0.06773917935001804,0.16480857516613365,44.29276269017489,0.00032069754309731966,88.9282075,0.0004839418787734443
68,13/10,tempo_segno_prezzo.csv,0.005631873737718859,0.04884635215261665,0.17124931875468355,46.91454208802165,0.0003757446859979946,83.71647,0.0004974933544490523
69,14/10,tempo_segno_prezzo.csv,0.004442291852891263,0.046904486610368966,0.17457472552665768,54.766883886255904,0.000496678844683294,108.35795,0.0014068065989194726
70,15/10,tempo_segno_prezzo.csv,0.0038466615845864933,0.05976397438847143,0.18107570115951466,63.129774072081766,0.0005613941151624161,135.175165,0.00570769448801574
71,18/10,tempo_segno_prezzo.csv,0.0023743150348257734,0.05329004105707721,0.17632312302508074,94.79870387514879,0.0010562427018512622,209.60801,0.002726197901908176
72,19/10,tempo_segno_prezzo.csv,0.0032771624897877643,0.05580238726790451,0.16655277861411305,71.42106638787246,0.0006158089733989082,139.255975,0.000988019561345361
73,20/10,tempo_segno_prezzo.csv,0.004096119083135264,0.04536212283728955,0.20517881204026658,52.202386751095965,0.0004838463032950954,132.999235,0.0007192116556941755
74,21/10,tempo_segno_prezzo.csv,0.004470811159490404,0.06794141132988067,0.17842896740161474,48.62171398527865,0.0010344259192809218,115.069635,0.0009625917321763131
75,22/10,tempo_segno_prezzo.csv,0.003528269710087892,0.052896345428534275,0.24582617358752804,51.922166321396865,0.0005995663658723559,176.678285,0.0012235784652910617
76,25/10,tempo_segno_prezzo.csv,0.004888759861387599,0.0421755385437066,0.20196322433316946,36.204312865497066,0.0002466177018520499,111.7448425,0.0011133455709378597
77,26/10,tempo_segno_prezzo.csv,0.0042984169003371635,0.04767369857773195,0.1457774154788178,44.240255591054314,0.0002713367020121045,92.6439125,0.0009145354554720446
78,28/10,tempo_segno_prezzo.csv,0.005888416267575904,0.05340448261749996,0.18705863488160776,37.21204224386231,0.0005955275282969811,84.8446975,0.0005859459453984755
79,29/10,tempo_segno_prezzo.csv,0.005005626158326715,0.07437653670530384,0.1630821063592774,43.61042793900639,0.0005042325814823393,96.70073,0.0009790220580422444
80,1/10,tempo_segno_volume.csv,0.005241714442872173,0.06033600806236115,0.16380234573374713,38.0429172510519,0.0005495917962980548,86.5014675,0.0006226345124937438
81,4/10,tempo_segno_volume.csv,0.004872662609246817,0.06915293597684272,0.1699354481023049,47.15006483555346,0.0006941882899169536,98.3069575,0.0006749959560328755
82,5/10,tempo_segno_volume.csv,0.003270535129055832,0.07205624472959656,0.1827270497563918,71.28600777753319,0.0005835581507425148,157.354455,0.0010215810069282851
83,6/10,tempo_segno_volume.csv,0.0016517943348617302,0.056705465936595485,0.1824932693939745,151.2275723703067,0.0017515062199032442,297.6630275,0.002807195681992065
84,7/10,tempo_segno_volume.csv,0.002026755863612067,0.07738301836395949,0.15508602279441958,126.51283388377078,0.0010036489581852542,223.4557625,0.0026410110324078255
